x= 0.548302 y= -0.000217941 yaw= -0.0498952 dt= 0.27[1.1245,-1.92582|1.11382,-1.90791][1.13888,-1.9738|1.12865,-1.95557][1.11523,-1.94655|1.10453,-1.92841][1.11499,-1.94538|1.10415,-1.92727][1.11742,-1.92606|1.10654,-1.90817][0.806946,-2.07049|0.799229,-2.05095][0.834289,-2.07022|0.826485,-2.05043][0.85075,-2.07007|0.84288,-2.05028][0.873671,-2.07013|0.865055,-2.05028][0.922113,-2.06743|0.91336,-2.0483]
x= 0.56242 y= -0.000221676 yaw= -0.0498952 dt= 0.175[1.12243,-1.92249|1.11583,-1.91096][1.13701,-1.97044|1.1301,-1.95858][1.11335,-1.94319|1.10663,-1.93154][1.11311,-1.94203|1.10639,-1.93038][1.11522,-1.92264|1.1088,-1.91121][0.65526,-2.06017|0.651467,-2.04771][0.679139,-2.05962|0.675762,-2.04706][0.692011,-2.05931|0.68833,-2.04678][0.719042,-2.05924|0.714923,-2.04674][0.76653,-2.0596|0.761978,-2.04709]
x= 0.578644 y= -0.000225968 yaw= -0.0501287 dt= 0.203[1.1237,-1.92333|1.11505,-1.90985][1.13827,-1.97129|1.12954,-1.95749][1.11441,-1.9441|1.10604,-1.93042][1.11418,-1.94295|1.10579,-1.92927][1.11678,-1.92352|1.10789,-1.91][0.428405,-2.0549|0.425128,-2.04089][0.472331,-2.05515|0.469333,-2.04104][0.598846,-2.05517|0.594227,-2.04141][0.663289,-2.0528|0.658422,-2.03847][0.683312,-2.05246|0.678194,-2.03815]
x= 0.593202 y= -0.000229626 yaw= -0.0506371 dt= 0.181[1.12348,-1.92269|1.11619,-1.91047][1.13804,-1.97059|1.13066,-1.9581][1.11416,-1.94341|1.10696,-1.93109][1.11392,-1.94224|1.10673,-1.92996][1.11656,-1.92279|1.10931,-1.91066][0.929313,-2.04697|0.923424,-2.03421][0.942487,-2.04702|0.936478,-2.03441][0.392573,-2.04726|0.39001,-2.03379][0.44384,-2.04698|0.440984,-2.03285][0.467942,-2.04629|0.465116,-2.03264]
x= 0.613885 y= -0.000235078 yaw= -0.0515428 dt= 0.257[1.12504,-1.92589|1.11487,-1.90796][1.13909,-1.97405|1.12933,-1.95551][1.11544,-1.947|1.10563,-1.92854][1.11517,-1.94584|1.1054,-1.92738][1.11792,-1.92604|1.10801,-1.90805][0.724305,-2.03848|0.717183,-2.02031][0.743673,-2.03905|0.736498,-2.02069][0.927659,-2.03965|0.918537,-2.02137][0.930975,-2.03855|0.921972,-2.02042][1.02294,-2.04017|1.01339,-2.02216]
x= 0.629579 y= -0.000238854 yaw= -0.0516508 dt= 0.195[1.12386,-1.92335|1.11613,-1.91063][1.13832,-1.97138|1.13007,-1.95841][1.11471,-1.94419|1.1066,-1.93158][1.11442,-1.94301|1.10634,-1.93043][1.11698,-1.92359|1.10907,-1.91079][0.682605,-2.03237|0.67794,-2.01857][0.732401,-2.02986|0.726748,-2.01603][0.837331,-2.02974|0.831514,-2.01596][1.02828,-2.02926|1.02112,-2.01561][0.459244,-2.02456|0.456114,-2.01088]
x= 0.650496 y= -0.000243451 yaw= -0.0482961 dt= 0.261[1.12501,-1.92561|1.11482,-1.90788][1.13916,-1.97382|1.12917,-1.95553][1.11615,-1.9464|1.10574,-1.92856][1.11593,-1.94521|1.10546,-1.92739][1.11828,-1.92576|1.10799,-1.90812][0.424865,-2.02279|0.422332,-2.00466][0.521486,-2.02262|0.516101,-2.00424][0.550972,-2.02284|0.545057,-2.00429][0.721442,-2.02211|0.714318,-2.00373][0.767732,-2.02195|0.760637,-2.0036]
x= 0.671825 y= -0.000247647 yaw= -0.0453006 dt= 0.264[1.12562,-1.92573|1.11454,-1.9077][1.14018,-1.97372|1.12856,-1.95545][1.11632,-1.94654|1.10576,-1.92829][1.11611,-1.94534|1.10555,-1.92711][1.11881,-1.92594|1.10788,-1.90784][0.536916,-2.01367|0.531721,-1.99444][0.585389,-2.01355|0.57969,-1.99448][0.676084,-2.01424|0.669319,-1.995][0.708366,-2.01352|0.70173,-1.99439][0.721752,-2.01337|0.714824,-1.99427]
x= 0.692711 y= -0.000249791 yaw= -0.0450327 dt= 0.265[1.12583,-1.92564|1.11502,-1.90761][1.14028,-1.97356|1.12945,-1.95515][1.11695,-1.94636|1.10581,-1.92823][1.11676,-1.94518|1.10561,-1.92703][1.11917,-1.92581|1.10828,-1.90782][0.346248,-2.00482|0.342425,-1.98591][0.398699,-2.00392|0.394436,-1.98508][0.450419,-2.00313|0.44564,-1.98457][0.490259,-2.00432|0.48493,-1.9853][0.555631,-2.00494|0.549995,-1.98577]
x= 0.708164 y= -0.000250981 yaw= -0.0469595 dt= 0.193[1.1247,-1.92313|1.11663,-1.90991][1.13927,-1.97093|1.13097,-1.95744][1.11575,-1.94388|1.10783,-1.93046][1.11557,-1.9427|1.10764,-1.9293][1.11821,-1.92332|1.11003,-1.91008][0.596376,-1.99676|0.592379,-1.98329][0.298139,-1.99504|0.298324,-1.98075][0.307475,-1.99499|0.305976,-1.98073][0.357807,-1.99425|0.356134,-1.98026][0.367658,-1.99437|0.364462,-1.98038]
x= 0.725333 y= -0.000253073 yaw= -0.0489875 dt= 0.212[1.12551,-1.92366|1.11654,-1.90918][1.14013,-1.97154|1.13101,-1.95664][1.11636,-1.94423|1.10766,-1.92979][1.11617,-1.94302|1.10749,-1.92862][1.11883,-1.92355|1.1101,-1.90937][1.03595,-1.899|1.02781,-1.88454][0.414227,-1.9898|0.410964,-1.97522][0.443459,-1.98961|0.440517,-1.97487][0.57434,-1.9898|0.56941,-1.97503][0.610625,-1.98952|0.606112,-1.97462]
x= 0.747494 y= -0.000255452 yaw= -0.0501087 dt= 0.274[1.12629,-1.92599|1.11566,-1.90684][1.14102,-1.97427|1.13016,-1.9543][1.11764,-1.94655|1.10659,-1.92723][1.11742,-1.94539|1.10641,-1.92603][1.11977,-1.92602|1.10904,-1.90673][1.03803,-1.901|1.0269,-1.88239][0.708158,-1.98098|0.700768,-1.96137][0.93149,-1.98061|0.922171,-1.9608][0.973097,-1.98093|0.963434,-1.96124][0.410643,-1.97563|0.40634,-1.95632]
x= 0.770814 y= -0.000257302 yaw= -0.0506946 dt= 0.288[1.1268,-1.92643|1.11483,-1.90641][1.11761,-1.94742|1.10627,-1.92675][1.11746,-1.94631|1.10606,-1.92561][1.12036,-1.9265|1.10838,-1.90643][1.03747,-1.90168|1.02748,-1.88166][0.422326,-1.97107|0.417822,-1.95064][0.45498,-1.97099|0.448599,-1.9506][0.482649,-1.97113|0.477354,-1.95068][0.505324,-1.97166|0.500252,-1.95111][0.520176,-1.97235|0.514993,-1.95189]
x= 0.786412 y= -0.000258254 yaw= -0.0575452 dt= 0.196[1.12524,-1.92324|1.11688,-1.90947][1.11618,-1.94414|1.10777,-1.93027][1.11598,-1.94303|1.10762,-1.92917][1.11871,-1.92327|1.11049,-1.90954][1.03644,-1.89844|1.02834,-1.88494][0.23389,-1.89859|0.106032,-0.864035][0.2977,-1.96188|0.295407,-1.94689][0.330823,-1.96213|0.328691,-1.94662][0.350268,-1.96226|0.347853,-1.9465][0.366461,-1.96223|0.3654,-1.94645]
x= 0.807203 y= -0.000264658 yaw= -0.0593079 dt= 0.258[1.12727,-1.92598|1.11592,-1.9073][1.1184,-1.9472|1.10693,-1.92803][1.11824,-1.94613|1.10674,-1.92693][1.12098,-1.92602|1.10944,-1.90733][1.03832,-1.90064|1.02786,-1.88271][0.236299,-1.89951|0.233888,-1.89858][0.322303,-1.95574|0.318038,-1.93725][0.534926,-1.95486|0.529196,-1.93633][0.619114,-1.95489|0.611225,-1.93516][0.63647,-1.95502|0.629173,-1.93533]
x= 0.824682 y= -0.000274659 yaw= -0.0610829 dt= 0.217[1.12654,-1.92576|1.11748,-1.90925][1.12004,-1.92573|1.11124,-1.90929][1.03747,-1.89932|1.0293,-1.88412][0.237221,-1.89948|0.236297,-1.8995][0.299878,-1.94578|0.297029,-1.93027][0.337495,-1.94559|0.333536,-1.93036][0.498623,-1.94481|0.49389,-1.9296][0.315001,-1.94162|0.312027,-1.92634][0.349316,-1.94181|0.345693,-1.92663][0.389101,-1.94205|0.384955,-1.92687]
x= 0.846203 y= -0.000286819 yaw= -0.0616081 dt= 0.267[1.12874,-1.9312|1.11652,-1.90862][1.12222,-1.93102|1.11007,-1.90859][1.03877,-1.90096|1.02824,-1.88242][0.238637,-1.90036|0.105969,-0.848514][0.565011,-1.9385|0.559478,-1.91978][0.590206,-1.93525|0.58437,-1.91673][0.901281,-1.93698|0.892479,-1.9186][0.271291,-1.93353|0.268769,-1.91444][0.339763,-1.93091|0.33494,-1.91198][0.355166,-1.93092|0.350488,-1.91197]
x= 0.871725 y= -0.000302828 yaw= -0.0334364 dt= 0.276[1.03861,-1.90581|1.02834,-1.88186][0.240293,-1.89937|0.238639,-1.90039][0.366131,-1.92582|0.361357,-1.90531][0.405853,-1.92597|0.400908,-1.90541][0.580092,-1.9281|0.573721,-1.90641][0.751157,-1.9289|0.743332,-1.90667][0.398682,-1.92195|0.393725,-1.90026][0.538164,-1.92105|0.533214,-1.90053][0.607683,-1.92416|0.601371,-1.90129][0.7278,-1.92489|0.720232,-1.90179]
x= 0.88851 y= -0.000308235 yaw= -0.0345038 dt= 0.207[0.241601,-1.89847|0.240295,-1.89938][0.538057,-1.91865|0.533328,-1.90378][0.993276,-1.91416|0.985993,-1.89975][1.00763,-1.91391|1.00028,-1.89954][0.565509,-1.91517|0.560592,-1.90036][0.57645,-1.91562|0.57154,-1.90089][0.597368,-1.9184|0.592116,-1.90379][0.753069,-1.91676|0.747093,-1.90113][0.916592,-1.91253|0.909627,-1.89819][0.886478,-1.90634|0.882874,-1.89906]
x= 0.904011 y= -0.000311577 yaw= -0.0360642 dt= 0.194[0.243493,-1.89837|0.106366,-0.835812][0.886546,-1.90594|0.883106,-1.89909][0.959602,-1.90519|0.955826,-1.89857][0.992932,-1.90564|0.989313,-1.89906][0.257773,-1.89937|0.256424,-1.89999][0.713834,-1.90117|0.716262,-1.90143][0.916843,-1.89886|0.916657,-1.89909][0.931333,-1.89835|0.931127,-1.89868][0.250287,-1.89963|0.248416,-1.89973][0.986759,-1.90027|0.986985,-1.90064]
x= 0.925364 y= -0.000314447 yaw= -0.0391356 dt= 0.263[0.245341,-1.89927|0.243491,-1.89835][0.2582,-1.89857|0.25777,-1.89935][0.918963,-1.90143|0.916835,-1.89884][0.933098,-1.90065|0.931324,-1.89833][0.251708,-1.90045|0.250284,-1.89961][0.98722,-1.89866|0.986749,-1.90026][0.996521,-1.89918|0.996163,-1.90078][0.801956,-1.9009|0.800286,-1.89911][0.834621,-1.90102|0.833032,-1.89928][0.845568,-1.90116|0.844029,-1.89941]
x= 0.946297 y= -0.000314113 yaw= -0.0481384 dt= 0.263[0.246922,-1.90094|0.245338,-1.89924][0.252903,-1.89875|0.251705,-1.90042][0.987994,-1.90081|0.987208,-1.89864][0.995561,-1.89789|0.996509,-1.89916][0.801559,-1.89895|0.801945,-1.90087][0.833915,-1.89909|0.83461,-1.90099][0.844734,-1.89919|0.845558,-1.90114][0.266384,-1.89857|0.264908,-1.90026][0.991734,-1.89814|0.992891,-1.89992][1.0007,-1.89879|1.00184,-1.90043]
x= 0.966044 y= -0.000310002 yaw= -0.0578925 dt= 0.245[0.248457,-1.89915|0.246923,-1.90095][0.254793,-1.90029|0.252904,-1.89875][0.800819,-1.89987|0.801562,-1.89895][0.833215,-1.9|0.833918,-1.8991][0.844051,-1.90014|0.844738,-1.8992][0.268189,-1.90014|0.266385,-1.89858][0.992096,-1.90036|0.991738,-1.89815][1.00118,-1.90104|1.0007,-1.8988][1.00505,-1.88967|1.00746,-1.89356][0.259823,-1.90059|0.258103,-1.89905]
x= 0.980292 y= -0.000306776 yaw= -0.0600122 dt= 0.175[0.249146,-1.89821|0.106852,-0.816753][0.255572,-1.89942|0.254797,-1.90032][0.800825,-1.8989|0.80083,-1.8999][0.832968,-1.89905|0.833226,-1.90003][0.843727,-1.89919|0.844061,-1.90017][0.268645,-1.89924|0.268193,-1.90017][0.991652,-1.8992|0.992108,-1.90039][1.0005,-1.89978|1.00119,-1.90107][0.260503,-1.89969|0.259826,-1.90062][0.843491,-1.89846|0.844015,-1.89946]
x= 0.995229 y= -0.000301387 yaw= -0.0612432 dt= 0.186[0.269873,-1.89841|0.268645,-1.89924][0.26161,-1.8989|0.260503,-1.8997][0.845264,-1.90106|0.843492,-1.89846][0.270553,-1.89859|0.269433,-1.8994][0.833004,-1.9011|0.83124,-1.89852][0.999972,-1.89931|0.999159,-1.89901][0.849051,-1.90081|0.847406,-1.8982][0.250843,-1.89999|0.105443,-0.803223][0.252578,-1.90025|0.105541,-0.798774][0.961889,-1.89856|1.05985,-2.09301]
x= 1.01014 y= -0.000294191 yaw= -0.0635736 dt= 0.185[0.845568,-1.9009|0.845264,-1.90106][0.272404,-1.9012|0.270553,-1.89859][0.833378,-1.90098|0.833004,-1.90109][0.849351,-1.90066|0.849051,-1.90081][0.252242,-1.89932|0.10554,-0.799404][0.254035,-1.89958|0.10567,-0.794997][0.963429,-1.90114|1.06084,-2.09386][1.00048,-1.89992|1.0597,-2.01349][1.00809,-1.82227|1.00799,-1.82283][0.10291,-0.795985|0.101034,-0.78681]
x= 1.02369 y= -0.000282849 yaw= -0.13639 dt= 0.18[0.815379,-1.90092|0.845565,-1.90089][0.10269,-0.806658|0.272402,-1.90119][0.802956,-1.901|0.833375,-1.90098][0.818798,-1.90071|0.849348,-1.90065][0.968252,-1.89954|0.976505,-1.85439][1.0076,-1.87772|0.999483,-1.80671][1.15134,-1.5008|1.17802,-1.49849][1.15129,-1.49411|1.17796,-1.49182][-0.391031,-0.807074|-0.369466,-0.792397][-1.30893,-0.806669|-1.24665,-0.788282]
x= 1.03054 y= 0.00211235 yaw= -0.206688 dt= 0.188[0.734567,-1.90084|0.81537,-1.9009][0.721998,-1.90096|0.802947,-1.90098][0.737797,-1.90062|0.818788,-1.90068][0.677332,-1.898|0.759627,-1.90134][0.886071,-1.89879|0.938313,-1.8408][1.02605,-2.08242|0.972112,-1.81159][-0.752251,-0.792731|-0.443604,-0.771816][-0.773821,-0.7985|-0.723703,-0.771605][-1.00605,-0.792901|-1.01009,-0.762536][-1.05889,-0.79383|-0.985618,-0.764361]
x= 0.969055 y= 0.0132787 yaw= -0.152574 dt= 0.269[0.605334,-1.89875|0.721998,-1.90096][0.620885,-1.89801|0.737797,-1.90062][0.561793,-1.89974|0.677332,-1.898][0.600795,-1.89881|0.804381,-2.12788][0.770472,-1.90127|0.859713,-1.84231][0.930572,-2.16296|0.893567,-1.81353][-0.447354,-0.78356|-0.458211,-0.755131][-0.488406,-0.779595|-0.466295,-0.75064][-1.27577,-0.766884|-1.23592,-0.738045][-1.31208,-0.75403|-1.25985,-0.712235]
x= 0.975694 y= 0.0171127 yaw= -0.264148 dt= 0.257[0.511598,-1.90042|0.620891,-1.89802][0.450695,-1.89905|0.561799,-1.89976][0.658295,-1.8988|0.746266,-1.84154][0.798997,-2.15563|0.780102,-1.81322][-1.28885,-0.712933|-1.24751,-0.7037][-1.29177,-0.715718|-1.24868,-0.703868][-1.27226,-0.747728|-1.24088,-0.701134][-0.681753,-0.749149|-0.610866,-0.70781][-1.26464,-0.716878|-1.22774,-0.696961][-0.623828,-0.738253|-0.536338,-0.704113]
x= 0.985548 y= 0.0186746 yaw= -0.291707 dt= 0.25[0.410908,-1.90069|0.511602,-1.90044][0.349851,-1.89964|0.450699,-1.89907][0.388795,-1.89816|0.558284,-2.1634][0.556449,-1.90044|0.638287,-1.84108][0.672824,-2.12978|0.671685,-1.81215][-0.722797,-0.748219|-0.656845,-0.721779][-1.09338,-0.72796|-1.00527,-0.695295][-0.716756,-0.723196|-0.65098,-0.697645][-0.977889,-0.660137|-0.897532,-0.63259][-0.940781,-0.745325|-0.861891,-0.714237]
x= 0.998327 y= 0.0197954 yaw= -0.351497 dt= 0.184[0.273268,-1.89969|0.349851,-1.89964][0.311478,-1.89805|0.388796,-1.89816][0.477624,-1.89949|0.53873,-1.83992][0.569272,-2.07765|0.57239,-1.81187][-0.744808,-0.719754|-0.694253,-0.700491][-1.00315,-0.656469|-0.941378,-0.635489][-0.936276,-0.722716|-0.878042,-0.699849][-0.767113,-0.716969|-0.716021,-0.69752][-0.749933,-0.717433|-0.699312,-0.698096][-0.775888,-0.715482|-0.724334,-0.695916]
x= 1.00332 y= 0.0196955 yaw= -0.310311 dt= 0.256[0.366647,-1.89968|0.463026,-1.84144][0.463478,-2.16229|0.496831,-1.81327][-0.79388,-0.723951|-0.720704,-0.69646][-1.05342,-0.660959|-0.964439,-0.631134][-0.815105,-0.721209|-0.741872,-0.693378][-0.798315,-0.721693|-0.725568,-0.694123][-0.823976,-0.719647|-0.750211,-0.691804][-0.661366,-0.621472|-0.595845,-0.600253][-0.79686,-0.716844|-0.72393,-0.689571][-0.646818,-0.714198|-0.58184,-0.690233]
x= 1.02078 y= 0.0203072 yaw= -0.38263 dt= 0.211[0.274663,-1.90018|0.355242,-1.84059][0.348745,-2.11121|0.38852,-1.81258][-1.08368,-0.658039|-1.00925,-0.633244][-0.695347,-0.619544|-0.640423,-0.601792][-0.681194,-0.711977|-0.626581,-0.691853][-0.676932,-0.711764|-0.622323,-0.691692][-0.657759,-0.708424|-0.604383,-0.688839][-0.654076,-0.70843|-0.600795,-0.688853][-0.687564,-0.708647|-0.633042,-0.688388][-0.678338,-0.707734|-0.623903,-0.687633]
x= 1.03508 y= 0.0199751 yaw= -0.412349 dt= 0.191[0.253444,-2.09572|0.299415,-1.81258][-1.11219,-0.656715|-1.04407,-0.63399][-0.726227,-0.618632|-0.676188,-0.602473][-0.693302,-0.703988|-0.64379,-0.686055][-1.07724,-0.672079|-1.01121,-0.648905][-0.710685,-0.701288|-0.661305,-0.682913][-0.694214,-0.700177|-0.64482,-0.682226][-0.717671,-0.699902|-0.668171,-0.681427][-1.03283,-0.656061|-0.968824,-0.634536][-0.717545,-0.695851|-0.667901,-0.677408]
x= 1.03868 y= 0.0242447 yaw= -0.561473 dt= 0.176[-1.13488,-0.655724|-1.07503,-0.634776][-0.753447,-0.617885|-0.707892,-0.603013][-1.05784,-0.654954|-1.00006,-0.635241][-0.68381,-0.680379|-0.640793,-0.665168][-0.666926,-0.680507|-0.624353,-0.665446][-0.610649,-0.678102|-0.569953,-0.663924][-0.669184,-0.676574|-0.626441,-0.661472][-0.606442,-0.676038|-0.565783,-0.661843][-0.70434,-0.674249|-0.660621,-0.658778][-0.68667,-0.67536|-0.643538,-0.660149]
x= 1.05287 y= 0.0238772 yaw= -0.605255 dt= 0.192[-0.770489,-0.617422|-0.73559,-0.603241][-0.7014,-0.680075|-0.668389,-0.665036][-0.684777,-0.680059|-0.652073,-0.665352][-0.628421,-0.677937|-0.59763,-0.663644][-0.686763,-0.676237|-0.654268,-0.661493][-0.62421,-0.675774|-0.593562,-0.66168][-0.721539,-0.673785|-0.688218,-0.658816][-0.703956,-0.674991|-0.671158,-0.660103][-0.714568,-0.672488|-0.681316,-0.657558][-0.697887,-0.673327|-0.665151,-0.658497]
x= 1.07052 y= 0.023409 yaw= -0.598615 dt= 0.222[0.287419,-1.49171|0.284437,-1.48126][0.276607,-1.47724|0.273501,-1.46647][0.297644,-1.4755|0.294482,-1.46486][0.276547,-1.47057|0.273424,-1.45984][0.294236,-1.45838|0.291092,-1.44775][-0.769308,-0.616697|-0.7534,-0.603727][-0.627892,-0.677644|-0.61506,-0.663523][-0.685702,-0.676005|-0.6719,-0.661601][-0.623811,-0.675594|-0.610953,-0.661422][-0.720461,-0.672979|-0.70576,-0.65905]
x= 1.0868 y= 0.0229823 yaw= -0.637339 dt= 0.201[0.286965,-1.48819|0.285025,-1.47928][0.276161,-1.47383|0.274303,-1.46493][0.29712,-1.47214|0.295165,-1.46321][0.276095,-1.46719|0.274243,-1.45832][0.307504,-1.4622|0.305522,-1.45326][0.293713,-1.45507|0.291785,-1.44623][-0.768821,-0.61602|-0.753693,-0.60418][-0.667338,-0.671386|-0.689171,-0.660819][-0.66511,-0.6688|-0.682701,-0.659212][-0.635537,-0.671829|-0.621112,-0.659292]
x= 1.10364 y= 0.0225418 yaw= -0.647708 dt= 0.214[0.283287,-1.48579|0.28472,-1.47655][0.272381,-1.47105|0.274,-1.4623][0.293289,-1.46961|0.294796,-1.46063][0.272299,-1.46445|0.273934,-1.45571][0.289896,-1.45263|0.291416,-1.44369][-0.771097,-0.616589|-0.753185,-0.603492][-0.284727,-0.435899|-0.277127,-0.430478][-0.686313,-0.660363|-0.673082,-0.645557][-0.716684,-0.656163|-0.699752,-0.642114][-0.692335,-0.658275|-0.677506,-0.64372]
x= 1.12337 y= 0.0205151 yaw= -0.566041 dt= 0.185[0.282171,-1.48321|0.281158,-1.47463][0.2713,-1.4687|0.270333,-1.45999][0.292141,-1.46694|0.291086,-1.45857][0.271219,-1.46214|0.270252,-1.45344][0.302441,-1.45705|0.301345,-1.44878][0.288769,-1.44998|0.287718,-1.44171][-0.770402,-0.615639|-0.755838,-0.604388][-0.281987,-0.431455|-0.276634,-0.426848][-0.284574,-0.432233|-0.2792,-0.427437][-0.635207,-0.653061|-0.622754,-0.640657]
x= 1.13957 y= 0.020111 yaw= -0.56751 dt= 0.205[0.28284,-1.48148|0.279995,-1.47178][0.272165,-1.46737|0.269208,-1.45738][0.292903,-1.46549|0.289889,-1.45563][0.272098,-1.4608|0.269127,-1.45087][0.289532,-1.44862|0.286543,-1.4388][-0.770852,-0.616107|-0.755516,-0.603743][-0.282153,-0.428247|-0.27655,-0.423137][-0.284732,-0.428675|-0.279088,-0.4239][-0.287891,-0.425553|-0.282246,-0.420449][-0.800117,-0.622748|-0.784096,-0.610194]
x= 1.15829 y= 0.0196474 yaw= -0.55868 dt= 0.235[0.283379,-1.47933|0.28033,-1.46833][0.27257,-1.46531|0.26975,-1.45435][0.293274,-1.4633|0.290304,-1.45248][0.272484,-1.45884|0.269684,-1.44784][0.289942,-1.44647|0.286963,-1.43576][-0.771857,-0.617085|-0.753999,-0.602637][-0.282232,-0.424724|-0.275954,-0.418839][-0.284772,-0.425241|-0.278477,-0.419257][-0.28788,-0.422166|-0.281566,-0.416204][-0.801129,-0.623812|-0.782629,-0.609136]
x= 1.17578 y= 0.0192129 yaw= -0.517601 dt= 0.189[0.284542,-1.4756|0.280935,-1.46657][0.273909,-1.46179|0.270219,-1.45268][0.294494,-1.45985|0.290744,-1.45068][0.273838,-1.45531|0.270134,-1.44626][0.291163,-1.44317|0.287441,-1.43399][-0.769852,-0.615793|-0.755427,-0.603949][-0.280989,-0.420227|-0.276186,-0.415626][-0.283522,-0.421085|-0.278672,-0.416132][-0.286587,-0.417729|-0.281713,-0.413123][-0.798548,-0.622018|-0.784082,-0.610538]
x= 1.19402 y= 0.018779 yaw= -0.540325 dt= 0.229[0.285142,-1.47399|0.28212,-1.46304][0.27453,-1.46029|0.271578,-1.44935][0.295058,-1.45834|0.291987,-1.44742][0.274452,-1.45382|0.271507,-1.44293][0.291749,-1.44173|0.288685,-1.43089][-0.281572,-0.41703|-0.27498,-0.41124][-0.28407,-0.417872|-0.277458,-0.412079][-0.287119,-0.414574|-0.280458,-0.408795][-0.813097,-0.60194|-0.794139,-0.587868][-0.715773,-0.595107|-0.699065,-0.581208]
x= 1.21509 y= 0.0182791 yaw= -0.531918 dt= 0.267[0.280437,-1.47141|0.282383,-1.45972][0.269881,-1.45763|0.271873,-1.44615][0.290311,-1.45576|0.292203,-1.44424][0.269803,-1.45117|0.271795,-1.43974][0.28704,-1.43914|0.288926,-1.42778][-0.289287,-0.410513|-0.279808,-0.404018][-0.811932,-0.581966|-0.787318,-0.565579][-0.738996,-0.58543|-0.716655,-0.569077][-0.817496,-0.57671|-0.792876,-0.560594][-0.832454,-0.573204|-0.807482,-0.557204]
x= 1.23556 y= 0.0178027 yaw= -0.539007 dt= 0.263[0.279525,-1.46826|0.277549,-1.45625][0.268951,-1.45477|0.267101,-1.44261][0.289236,-1.45267|0.287322,-1.44078][0.268803,-1.44839|0.267023,-1.43622][0.285711,-1.43617|0.284084,-1.42432][-0.286645,-0.408997|-0.278384,-0.402448][-0.289592,-0.405704|-0.281328,-0.399218][-0.812275,-0.581783|-0.789182,-0.565659][-0.739351,-0.585375|-0.718342,-0.569068][-0.817818,-0.576465|-0.794586,-0.560548]
x= 1.25602 y= 0.0173324 yaw= -0.542371 dt= 0.265[0.280861,-1.46517|0.276513,-1.45244][0.270384,-1.45186|0.266053,-1.4391][0.290636,-1.44975|0.286119,-1.43702][0.270307,-1.44551|0.265907,-1.43278][0.287393,-1.43339|0.282632,-1.42069][-0.286348,-0.404116|-0.278643,-0.39758][-0.289286,-0.401001|-0.281509,-0.39438][-0.811932,-0.582335|-0.789605,-0.565546][-0.817486,-0.576502|-0.794992,-0.560376][-0.832214,-0.572924|-0.809457,-0.557023]
x= 1.27749 y= 0.0168456 yaw= -0.539085 dt= 0.275[0.282624,-1.46216|0.277697,-1.44866][0.272179,-1.44897|0.267338,-1.43551][0.292348,-1.44683|0.287361,-1.43341][0.272099,-1.44263|0.267262,-1.42923][0.289121,-1.43051|0.284154,-1.41723][-0.285894,-0.399084|-0.278049,-0.392404][-0.288763,-0.396262|-0.280903,-0.38938][-0.832804,-0.573474|-0.808291,-0.556455][-0.769725,-0.575529|-0.747779,-0.558609][-0.828582,-0.573393|-0.804049,-0.554764]
x= 1.29647 y= 0.0164283 yaw= -0.550668 dt= 0.263[0.281813,-1.45822|0.279466,-1.44583][0.271487,-1.44557|0.269138,-1.43278][0.291506,-1.4429|0.289081,-1.43066][0.271425,-1.43929|0.269058,-1.42651][0.288297,-1.42668|0.28589,-1.41452][-0.285726,-0.394166|-0.277516,-0.38739][-0.288574,-0.391323|-0.280301,-0.384651][-0.781304,-0.568329|-0.759089,-0.552386][-0.774342,-0.567184|-0.751189,-0.551392][0.350128,-0.894479|0.345821,-0.882864]
x= 1.31483 y= 0.0160216 yaw= -0.549125 dt= 0.235[0.277784,-1.45372|0.278999,-1.44367][0.26748,-1.44125|0.268776,-1.43114][0.287404,-1.43861|0.288597,-1.4285][0.267415,-1.43499|0.268714,-1.42491][0.284231,-1.42247|0.285419,-1.41244][-0.289488,-0.38641|-0.280664,-0.380597][0.346569,-0.893562|0.345876,-0.883617][0.375099,-0.892443|0.374246,-0.882792][0.389187,-0.890727|0.388193,-0.881104][-0.74422,-0.555942|-0.72306,-0.541078]
x= 1.33684 y= 0.0155405 yaw= -0.534973 dt= 0.277[0.277342,-1.45204|0.27493,-1.43878][0.266942,-1.43897|0.264732,-1.42643][0.286839,-1.43661|0.284452,-1.42383][0.266869,-1.43276|0.264667,-1.42024][0.296647,-1.42715|0.294219,-1.41429][0.283705,-1.42052|0.281312,-1.40786][-0.287763,-0.384724|-0.2785,-0.377844][-0.290495,-0.382192|-0.281212,-0.375362][0.346087,-0.894556|0.342232,-0.88238][0.374806,-0.893582|0.370409,-0.881286]
x= 1.35463 y= 0.0151604 yaw= -0.553376 dt= 0.232[0.278161,-1.44774|0.274384,-1.43656][0.267945,-1.4351|0.264096,-1.42363][0.287698,-1.43256|0.28378,-1.42129][0.267878,-1.42893|0.264023,-1.41748][0.28456,-1.41657|0.280679,-1.40537][-0.28661,-0.379393|-0.279449,-0.373609][-0.289287,-0.376857|-0.282102,-0.371151][0.346661,-0.893454|0.341597,-0.882952][0.375279,-0.89248|0.369944,-0.881991][0.38933,-0.890935|0.383807,-0.880395]
